ReportDate,Region,Commodity,ProjEstFlag,ratio
June 2015,European Union,Soybean Meal,Proj.,0.01098901098901099
June 2015,India,Soybean Meal,Proj.,0.030789825970548863
June 2015,Major Exporters,Soybean Meal,Proj.,0.12656271948307346
June 2015,Major Importers,Soybean Meal,Proj.,0.030769230769230767
June 2015,Southeast Asia,Soybean Meal,Proj.,0.054881266490765176
June 2015,Total Foreign,Soybean Meal,Proj.,0.05222453575829686
June 2015,United States,Soybean Meal,Proj.,0.006802721088435375
June 2015,World,Soybean Meal,Proj.,0.045705766853319764
June 2015,Argentina,Soybean Oil,Proj.,0.03722084367245658
June 2015,Brazil,Soybean Oil,Proj.,0.04993429697766097
June 2015,China,Soybean Oil,Proj.,0.05294506949040371
June 2015,European Union,Soybean Oil,Proj.,0.13309352517985612
June 2015,India,Soybean Oil,Proj.,0.075
June 2015,Major Exporters,Soybean Oil,Proj.,0.05636856368563686
June 2015,Major Importers,Soybean Oil,Proj.,0.0559506875296349
June 2015,North Africa,Soybean Oil,Proj.,0.04040404040404041
June 2015,Total Foreign,Soybean Oil,Proj.,0.059407907808464146
June 2015,United States,Soybean Oil,Proj.,0.0634095634095634
June 2015,World,Soybean Oil,Proj.,0.060050041701417846
June 2015,Argentina,"Oilseed, Soybean",Proj.,0.6033868092691622
June 2015,Brazil,"Oilseed, Soybean",Proj.,0.29974048442906576
June 2015,China,"Oilseed, Soybean",Proj.,0.15508379888268156
June 2015,European Union,"Oilseed, Soybean",Proj.,0.02172437202987101
June 2015,Japan,"Oilseed, Soybean",Proj.,0.0918032786885246
June 2015,Major Exporters,"Oilseed, Soybean",Proj.,0.38345350571854797
June 2015,Major Importers,"Oilseed, Soybean",Proj.,0.12634138162307176
June 2015,Mexico,"Oilseed, Soybean",Proj.,0.04555808656036447
June 2015,Paraguay,"Oilseed, Soybean",Proj.,0.011363636363636364
June 2015,Total Foreign,"Oilseed, Soybean",Proj.,0.246175072819255
June 2015,United States,"Oilseed, Soybean",Proj.,0.12721369539551358
June 2015,World,"Oilseed, Soybean",Proj.,0.2179106570981089
June 2015,Argentina,Wheat,Proj.,0.1836575875486381
June 2015,Australia,Wheat,Proj.,0.25009678668215257
June 2015,Brazil,Wheat,Proj.,0.12619047619047621
June 2015,Canada,Wheat,Proj.,0.15099337748344369
June 2015,China,Wheat,Proj.,0.5848163265306122
June 2015,European Union,Wheat,Proj.,0.08980891719745222
June 2015,FSU-12,Wheat,Proj.,0.15139130434782608
June 2015,India,Wheat,Proj.,0.12513144058885384
June 2015,Kazakhstan,Wheat,Proj.,0.22499999999999998
June 2015,Major Exporters,Wheat,Proj.,0.12165751726580486
June 2015,Major Importers,Wheat,Proj.,0.38709677419354843
June 2015,N. Africa,Wheat,Proj.,0.2532380527020992
June 2015,Pakistan,Wheat,Proj.,0.10625
June 2015,Russia,Wheat,Proj.,0.09228070175438596
June 2015,Sel. Mideast,Wheat,Proj.,0.3843923016082257
June 2015,Southeast Asia,Wheat,Proj.,0.19348054679284965
June 2015,Total Foreign,Wheat,Proj.,0.22001953125
June 2015,Ukraine,Wheat,Proj.,0.19743589743589746
June 2015,United States,Wheat,Proj.,0.3771914893617021
June 2015,World,Wheat,Proj.,0.23053179493604567
July 2015,Argentina,Coarse Grain,Proj.,0.05093131548311991
July 2015,Australia,Coarse Grain,Proj.,0.07630522088353414
July 2015,Brazil,Coarse Grain,Proj.,0.17605467829366014
July 2015,Canada,Coarse Grain,Proj.,0.11691939345570632
July 2015,China,Coarse Grain,Proj.,0.3821645590408934
July 2015,European Union,Coarse Grain,Proj.,0.08017676767676768
July 2015,FSU-12,Coarse Grain,Proj.,0.06914153132250579
July 2015,Japan,Coarse Grain,Proj.,0.06100342075256557
July 2015,Major Exporters,Coarse Grain,Proj.,0.13567485022906145
July 2015,Major Importers,Coarse Grain,Proj.,0.11153390134281854
July 2015,Mexico,Coarse Grain,Proj.,0.0683085501858736
July 2015,N. Afr & Mideast,Coarse Grain,Proj.,0.20446514616125921
July 2015,Russia,Coarse Grain,Proj.,0.04608410979602116
July 2015,Saudi Arabia,Coarse Grain,Proj.,0.3037037037037037
July 2015,South Korea,Coarse Grain,Proj.,0.12763915547024954
July 2015,Southeast Asia,Coarse Grain,Proj.,0.1116593092703194
July 2015,Total Foreign,Coarse Grain,Proj.,0.1657037057712526
July 2015,Ukraine,Coarse Grain,Proj.,0.08414239482200646
July 2015,United States,Coarse Grain,Proj.,0.1189471406157009
July 2015,World,Coarse Grain,Proj.,0.15373804924989787
July 2015,Argentina,Corn,Proj.,0.04
July 2015,Brazil,Corn,Proj.,0.17768292682926828
July 2015,Canada,Corn,Proj.,0.09025270758122744
July 2015,China,Corn,Proj.,0.41767780049988634
July 2015,Egypt,Corn,Proj.,0.09924190213645762
July 2015,European Union,Corn,Proj.,0.07418181818181818
July 2015,FSU-12,Corn,Proj.,0.07282784051624798
July 2015,Japan,Corn,Proj.,0.03666666666666667
July 2015,Major Exporters,Corn,Proj.,0.14883720930232558
July 2015,Major Importers,Corn,Proj.,0.08073973838520523
July 2015,Mexico,Corn,Proj.,0.05776487663280116
July 2015,South Africa,Corn,Proj.,0.1806201550387597
July 2015,South Korea,Corn,Proj.,0.12941176470588237
July 2015,Southeast Asia,Corn,Proj.,0.1116024973985432
July 2015,Total Foreign,Corn,Proj.,0.19528491853866473
July 2015,Ukraine,Corn,Proj.,0.07575757575757576
July 2015,United States,Corn,Proj.,0.11639771847860357
July 2015,World,Corn,Proj.,0.17056372681069623
July 2015,Argentina,Soybean Meal,Proj.,0.12874617737003058
July 2015,Brazil,Soybean Meal,Proj.,0.14148760330578514
July 2015,European Union,Soybean Meal,Proj.,0.007031000319590924
July 2015,India,Soybean Meal,Proj.,0.045267489711934165
July 2015,Major Exporters,Soybean Meal,Proj.,0.1254271070615034
July 2015,Major Importers,Soybean Meal,Proj.,0.026855650876538604
July 2015,Southeast Asia,Soybean Meal,Proj.,0.05473684210526316
July 2015,Total Foreign,Soybean Meal,Proj.,0.050701462624195136
July 2015,United States,Soybean Meal,Proj.,0.006756756756756757
July 2015,World,Soybean Meal,Proj.,0.04430356687433963
July 2015,Argentina,Soybean Oil,Proj.,0.03811944091486658
July 2015,Brazil,Soybean Oil,Proj.,0.04993429697766097
July 2015,China,Soybean Oil,Proj.,0.052840158520475564
July 2015,European Union,Soybean Oil,Proj.,0.11498257839721254
July 2015,India,Soybean Oil,Proj.,0.07058823529411765
July 2015,Major Exporters,Soybean Oil,Proj.,0.0544959128065395
July 2015,Major Importers,Soybean Oil,Proj.,0.05568554047730464
July 2015,North Africa,Soybean Oil,Proj.,0.045454545454545456
July 2015,Total Foreign,Soybean Oil,Proj.,0.05853272691318964
July 2015,United States,Soybean Oil,Proj.,0.07246376811594202
July 2015,World,Soybean Oil,Proj.,0.060756972111553786
July 2015,Argentina,"Oilseed, Soybean",Proj.,0.6506329113924051
July 2015,Brazil,"Oilseed, Soybean",Proj.,0.2735344458707745
July 2015,China,"Oilseed, Soybean",Proj.,0.1550474065811489
July 2015,European Union,"Oilseed, Soybean",Proj.,0.01996007984031936
July 2015,Japan,"Oilseed, Soybean",Proj.,0.0819672131147541
July 2015,Major Exporters,"Oilseed, Soybean",Proj.,0.38279115967221256
July 2015,Major Importers,"Oilseed, Soybean",Proj.,0.1258665330326568
July 2015,Mexico,"Oilseed, Soybean",Proj.,0.04555808656036447
July 2015,Paraguay,"Oilseed, Soybean",Proj.,0.010227272727272725
July 2015,Total Foreign,"Oilseed, Soybean",Proj.,0.24482695477018862
July 2015,United States,"Oilseed, Soybean",Proj.,0.11362967324109509
July 2015,World,"Oilseed, Soybean",Proj.,0.21370207416719042
July 2015,Argentina,Wheat,Proj.,0.1836575875486381
July 2015,Australia,Wheat,Proj.,0.17421602787456447
July 2015,Brazil,Wheat,Proj.,0.12619047619047621
July 2015,Canada,Wheat,Proj.,0.15999999999999998
July 2015,China,Wheat,Proj.,0.7556595744680852
July 2015,European Union,Wheat,Proj.,0.09096774193548386
July 2015,FSU-12,Wheat,Proj.,0.1597612958226769
July 2015,India,Wheat,Proj.,0.12357217030114227
July 2015,Kazakhstan,Wheat,Proj.,0.27421874999999996
July 2015,Major Exporters,Wheat,Proj.,0.11486182374651183
July 2015,Major Importers,Wheat,Proj.,0.45874733200853757
July 2015,N. Africa,Wheat,Proj.,0.266636891469406
July 2015,Pakistan,Wheat,Proj.,0.1238095238095238
July 2015,Russia,Wheat,Proj.,0.10793103448275862
July 2015,Sel. Mideast,Wheat,Proj.,0.3588188768784603
July 2015,Southeast Asia,Wheat,Proj.,0.20399579390115669
July 2015,Total Foreign,Wheat,Proj.,0.24229410968511977
July 2015,Ukraine,Wheat,Proj.,0.17489878542510123
July 2015,United States,Wheat,Proj.,0.3843571668345082
July 2015,World,Wheat,Proj.,0.2519976612746053
August 2015,Argentina,Coarse Grain,Proj.,0.05995905235448962
August 2015,Australia,Coarse Grain,Proj.,0.07630522088353414
August 2015,Brazil,Coarse Grain,Proj.,0.1972979268576753
August 2015,Canada,Coarse Grain,Proj.,0.11319218241042345
August 2015,China,Coarse Grain,Proj.,0.37518475940220064
August 2015,European Union,Coarse Grain,Proj.,0.07917734793754369
August 2015,FSU-12,Coarse Grain,Proj.,0.06919642857142858
August 2015,Japan,Coarse Grain,Proj.,0.061707035755478666
August 2015,Major Exporters,Coarse Grain,Proj.,0.14802438738421855
August 2015,Major Importers,Coarse Grain,Proj.,0.11683399616208248
August 2015,Mexico,Coarse Grain,Proj.,0.08178438661710037
August 2015,N. Afr & Mideast,Coarse Grain,Proj.,0.2132990684227433
August 2015,Russia,Coarse Grain,Proj.,0.0455110668987814
August 2015,Saudi Arabia,Coarse Grain,Proj.,0.3037037037037037
August 2015,South Korea,Coarse Grain,Proj.,0.17829457364341086
August 2015,Southeast Asia,Coarse Grain,Proj.,0.12007308796658835
August 2015,Total Foreign,Coarse Grain,Proj.,0.16755902584123442
August 2015,Ukraine,Coarse Grain,Proj.,0.08488780751554474
August 2015,United States,Coarse Grain,Proj.,0.12675034267745314
August 2015,World,Coarse Grain,Proj.,0.15707211282780914
August 2015,Argentina,Corn,Proj.,0.04
August 2015,Brazil,Corn,Proj.,0.19963855421686746
August 2015,Canada,Corn,Proj.,0.09025270758122744
August 2015,China,Corn,Proj.,0.4118237845240812
August 2015,Egypt,Corn,Proj.,0.09924190213645762
August 2015,European Union,Corn,Proj.,0.08
August 2015,FSU-12,Corn,Proj.,0.07681910340166705
August 2015,Japan,Corn,Proj.,0.037162162162162164
August 2015,Major Exporters,Corn,Proj.,0.1640856672158155
August 2015,Major Importers,Corn,Proj.,0.09158907037093574
August 2015,Mexico,Corn,Proj.,0.08098693759071117
August 2015,South Africa,Corn,Proj.,0.1806201550387597
August 2015,South Korea,Corn,Proj.,0.18019801980198022
August 2015,Southeast Asia,Corn,Proj.,0.12003138075313806
August 2015,Total Foreign,Corn,Proj.,0.1990360749602742
August 2015,Ukraine,Corn,Proj.,0.08518518518518518
August 2015,United States,Corn,Proj.,0.12440697342097741
August 2015,World,Corn,Proj.,0.17554009915689642
August 2015,Argentina,Soybean Meal,Proj.,0.11498470948012231
August 2015,Brazil,Soybean Meal,Proj.,0.12026143790849673
August 2015,European Union,Soybean Meal,Proj.,0.010396975425330813
August 2015,India,Soybean Meal,Proj.,0.045267489711934165
August 2015,Major Exporters,Soybean Meal,Proj.,0.10993058506870661
August 2015,Major Importers,Soybean Meal,Proj.,0.02866654336970594
August 2015,Southeast Asia,Soybean Meal,Proj.,0.05473684210526316
August 2015,Total Foreign,Soybean Meal,Proj.,0.04644002024633036
August 2015,United States,Soybean Meal,Proj.,0.006679861454725384
August 2015,World,Soybean Meal,Proj.,0.04065011351760423
August 2015,Argentina,Soybean Oil,Proj.,0.03176620076238882
August 2015,Brazil,Soybean Oil,Proj.,0.049868766404199474
August 2015,China,Soybean Oil,Proj.,0.04634464751958224
August 2015,European Union,Soybean Oil,Proj.,0.10101010101010101
August 2015,India,Soybean Oil,Proj.,0.06818181818181818
August 2015,Major Exporters,Soybean Oil,Proj.,0.04983748645720477
August 2015,Major Importers,Soybean Oil,Proj.,0.05041246562786435
August 2015,North Africa,Soybean Oil,Proj.,0.04285714285714285
August 2015,Total Foreign,Soybean Oil,Proj.,0.054239279420403366
August 2015,United States,Soybean Oil,Proj.,0.0854788877445932
August 2015,World,Soybean Oil,Proj.,0.05923000987166832
August 2015,Argentina,"Oilseed, Soybean",Proj.,0.6051464063886425
August 2015,Brazil,"Oilseed, Soybean",Proj.,0.18813611596586818
August 2015,China,"Oilseed, Soybean",Proj.,0.17573449401523392
August 2015,European Union,"Oilseed, Soybean",Proj.,0.036941023979261176
August 2015,Japan,"Oilseed, Soybean",Proj.,0.0819672131147541
August 2015,Major Exporters,"Oilseed, Soybean",Proj.,0.31651901404206595
August 2015,Major Importers,"Oilseed, Soybean",Proj.,0.14373263605164244
August 2015,Mexico,"Oilseed, Soybean",Proj.,0.04555808656036447
August 2015,Paraguay,"Oilseed, Soybean",Proj.,0.010227272727272725
August 2015,Total Foreign,"Oilseed, Soybean",Proj.,0.22061450518042156
August 2015,United States,"Oilseed, Soybean",Proj.,0.12633451957295375
August 2015,World,"Oilseed, Soybean",Proj.,0.19879187259747388
August 2015,Argentina,Wheat,Proj.,0.22832618025751072
August 2015,Australia,Wheat,Proj.,0.17421602787456447
August 2015,Brazil,Wheat,Proj.,0.1272
August 2015,Canada,Wheat,Proj.,0.17629629629629628
August 2015,China,Wheat,Proj.,0.7597446808510638
August 2015,European Union,Wheat,Proj.,0.07500802053256336
August 2015,FSU-12,Wheat,Proj.,0.17644118627124292
August 2015,India,Wheat,Proj.,0.12382934443288242
August 2015,Kazakhstan,Wheat,Proj.,0.31328124999999996
August 2015,Major Exporters,Wheat,Proj.,0.10715744564970725
August 2015,Major Importers,Wheat,Proj.,0.46011254551473024
August 2015,N. Africa,Wheat,Proj.,0.28038427167113494
August 2015,Pakistan,Wheat,Proj.,0.1238095238095238
August 2015,Russia,Wheat,Proj.,0.12201680672268907
August 2015,Sel. Mideast,Wheat,Proj.,0.326605504587156
August 2015,Southeast Asia,Wheat,Proj.,0.22123430962343096
August 2015,Total Foreign,Wheat,Proj.,0.2442430362288501
August 2015,Ukraine,Wheat,Proj.,0.1953307392996109
August 2015,United States,Wheat,Proj.,0.3925963661062999
August 2015,World,Wheat,Proj.,0.254285550261209
September 2015,Argentina,Coarse Grain,Proj.,0.06288388417665984
September 2015,Australia,Coarse Grain,Proj.,0.07710843373493977
September 2015,Brazil,Coarse Grain,Proj.,0.18099231306778477
September 2015,Canada,Coarse Grain,Proj.,0.13464630225080387
September 2015,China,Coarse Grain,Proj.,0.37600591230087044
September 2015,European Union,Coarse Grain,Proj.,0.07367617705764941
September 2015,FSU-12,Coarse Grain,Proj.,0.08046103183315038
September 2015,Japan,Coarse Grain,Proj.,0.0591647331786543
September 2015,Major Exporters,Coarse Grain,Proj.,0.1435258323094026
September 2015,Major Importers,Coarse Grain,Proj.,0.11628746840014445
September 2015,Mexico,Coarse Grain,Proj.,0.10141564168020421
September 2015,N. Afr & Mideast,Coarse Grain,Proj.,0.2137038811691423
September 2015,Russia,Coarse Grain,Proj.,0.0798349915069158
September 2015,Saudi Arabia,Coarse Grain,Proj.,0.291699604743083
September 2015,South Korea,Coarse Grain,Proj.,0.17829457364341086
September 2015,Southeast Asia,Coarse Grain,Proj.,0.117061973986228
September 2015,Total Foreign,Coarse Grain,Proj.,0.16764233827199435
September 2015,Ukraine,Coarse Grain,Proj.,0.07651434643995748
September 2015,United States,Coarse Grain,Proj.,0.11876631590279085
September 2015,World,Coarse Grain,Proj.,0.15511293861162087
September 2015,Argentina,Corn,Proj.,0.04
September 2015,Brazil,Corn,Proj.,0.1827710843373494
September 2015,Canada,Corn,Proj.,0.08953068592057761
September 2015,China,Corn,Proj.,0.41273681807806434
September 2015,Egypt,Corn,Proj.,0.09924190213645762
September 2015,European Union,Corn,Proj.,0.06756410256410256
September 2015,FSU-12,Corn,Proj.,0.06137992831541219
September 2015,Japan,Corn,Proj.,0.037162162162162164
September 2015,Major Exporters,Corn,Proj.,0.15255354200988466
September 2015,Major Importers,Corn,Proj.,0.0895743810108451
September 2015,Mexico,Corn,Proj.,0.09971014492753623
September 2015,South Africa,Corn,Proj.,0.1806201550387597
September 2015,South Korea,Corn,Proj.,0.18019801980198022
September 2015,Southeast Asia,Corn,Proj.,0.1172713336739908
September 2015,Total Foreign,Corn,Proj.,0.19644337971067907
September 2015,Ukraine,Corn,Proj.,0.06204379562043796
September 2015,United States,Corn,Proj.,0.11577320472824067
September 2015,World,Corn,Proj.,0.17103056532323507
September 2015,Argentina,Soybean Meal,Proj.,0.11070336391437308
September 2015,Brazil,Soybean Meal,Proj.,0.12026143790849673
September 2015,European Union,Soybean Meal,Proj.,0.00880780119534445
September 2015,India,Soybean Meal,Proj.,0.045267489711934165
September 2015,Major Exporters,Soybean Meal,Proj.,0.10794730131746706
September 2015,Major Importers,Soybean Meal,Proj.,0.027512839325018343
September 2015,Southeast Asia,Soybean Meal,Proj.,0.053608247422680416
September 2015,Total Foreign,Soybean Meal,Proj.,0.04535537467483427
September 2015,United States,Soybean Meal,Proj.,0.006650246305418719
September 2015,World,Soybean Meal,Proj.,0.039723228050048395
September 2015,Argentina,Soybean Oil,Proj.,0.029262086513994912
September 2015,Brazil,Soybean Oil,Proj.,0.03543307086614173
September 2015,China,Soybean Oil,Proj.,0.04634464751958224
September 2015,European Union,Soybean Oil,Proj.,0.10101010101010101
September 2015,India,Soybean Oil,Proj.,0.06741573033707865
September 2015,Major Exporters,Soybean Oil,Proj.,0.04281842818428184
September 2015,Major Importers,Soybean Oil,Proj.,0.05029721079103796
September 2015,North Africa,Soybean Oil,Proj.,0.04285714285714285
September 2015,Total Foreign,Soybean Oil,Proj.,0.05175781249999999
September 2015,United States,Soybean Oil,Proj.,0.0826530612244898
September 2015,World,Soybean Oil,Proj.,0.05672131147540983
September 2015,Argentina,"Oilseed, Soybean",Proj.,0.5932564330079858
September 2015,Brazil,"Oilseed, Soybean",Proj.,0.18659401665467254
September 2015,China,"Oilseed, Soybean",Proj.,0.17573449401523392
September 2015,European Union,"Oilseed, Soybean",Proj.,0.03629293583927415
September 2015,Japan,"Oilseed, Soybean",Proj.,0.0819672131147541
September 2015,Major Exporters,"Oilseed, Soybean",Proj.,0.3114981318548873
September 2015,Major Importers,"Oilseed, Soybean",Proj.,0.14373263605164244
September 2015,Mexico,"Oilseed, Soybean",Proj.,0.04555808656036447
September 2015,Paraguay,"Oilseed, Soybean",Proj.,0.010227272727272725
September 2015,Total Foreign,"Oilseed, Soybean",Proj.,0.216945107398568
September 2015,United States,"Oilseed, Soybean",Proj.,0.12093115012823043
September 2015,World,"Oilseed, Soybean",Proj.,0.1946493197123093
September 2015,Argentina,Wheat,Proj.,0.21974248927038625
September 2015,Australia,Wheat,Proj.,0.17421602787456447
September 2015,Brazil,Wheat,Proj.,0.1272
September 2015,Canada,Wheat,Proj.,0.20703703703703702
September 2015,China,Wheat,Proj.,0.7597446808510638
September 2015,European Union,Wheat,Proj.,0.09333754341648247
September 2015,FSU-12,Wheat,Proj.,0.1822538003965631
September 2015,India,Wheat,Proj.,0.12521043771043772
September 2015,Kazakhstan,Wheat,Proj.,0.31328124999999996
September 2015,Major Exporters,Wheat,Proj.,0.12309832607817618
September 2015,Major Importers,Wheat,Proj.,0.4560445600791528
September 2015,N. Africa,Wheat,Proj.,0.27958185053380785
September 2015,Pakistan,Wheat,Proj.,0.1238095238095238
September 2015,Russia,Wheat,Proj.,0.12716666666666668
September 2015,Sel. Mideast,Wheat,Proj.,0.3151862464183381
September 2015,Southeast Asia,Wheat,Proj.,0.19146775012696798
