ReportDate,Region,Commodity,ProjEstFlag,total_supply
March 2013,Philippines,Rice,Est.,13.16
March 2013,Sel. Mideast,Rice,Est.,2.8
March 2013,South Korea,Rice,Est.,5.25
March 2013,Thailand,Rice,Est.,26.080000000000002
March 2013,Total Foreign,Rice,Est.,557.49
March 2013,United States,Rice,Est.,7.38
March 2013,Vietnam,Rice,Est.,29.02
March 2013,World,Rice,Est.,564.87
March 2013,Argentina,Soybean Meal,Est.,30.65
March 2013,Brazil,Soybean Meal,Est.,31.52
March 2013,EU-27,Soybean Meal,Est.,10.06
March 2013,India,Soybean Meal,Est.,7.819999999999999
March 2013,Major Exporters,Soybean Meal,Est.,69.99000000000001
March 2013,Major Importers,Soybean Meal,Est.,15.18
March 2013,Southeast Asia,Soybean Meal,Est.,3.34
March 2013,Total Foreign,Soybean Meal,Est.,150.79
March 2013,United States,Soybean Meal,Est.,37.54
March 2013,World,Soybean Meal,Est.,188.33
March 2013,Argentina,Soybean Oil,Est.,7.14
March 2013,Brazil,Soybean Oil,Est.,7.49
March 2013,China,Soybean Oil,Est.,11.11
March 2013,EU-27,Soybean Oil,Est.,2.49
March 2013,India,Soybean Oil,Est.,1.95
March 2013,Major Exporters,Soybean Oil,Est.,17.11
March 2013,Major Importers,Soybean Oil,Est.,13.74
March 2013,North Africa,Soybean Oil,Est.,0.6799999999999999
March 2013,Total Foreign,Soybean Oil,Est.,35.870000000000005
March 2013,United States,Soybean Oil,Est.,10.049999999999999
March 2013,World,Soybean Oil,Est.,45.92
March 2013,Argentina,"Oilseed, Soybean",Est.,62.97
March 2013,Brazil,"Oilseed, Soybean",Est.,89.19
March 2013,China,"Oilseed, Soybean",Est.,29.04
March 2013,EU-27,"Oilseed, Soybean",Est.,1.8900000000000001
March 2013,Japan,"Oilseed, Soybean",Est.,0.39
March 2013,Major Exporters,"Oilseed, Soybean",Est.,156.59
March 2013,Major Importers,"Oilseed, Soybean",Est.,33.11
March 2013,Mexico,"Oilseed, Soybean",Est.,0.26
March 2013,Total Foreign,"Oilseed, Soybean",Est.,218.6
March 2013,United States,"Oilseed, Soybean",Est.,90.03999999999999
March 2013,World,"Oilseed, Soybean",Est.,308.65
March 2013,Argentina,Wheat,Est.,19.61
March 2013,Australia,Wheat,Est.,38.050000000000004
March 2013,Brazil,Wheat,Est.,7.66
March 2013,Canada,Wheat,Est.,32.47
March 2013,China,Wheat,Est.,176.49
March 2013,EU-27,Wheat,Est.,148.98
March 2013,FSU-12,Wheat,Est.,138.84
March 2013,India,Wheat,Est.,102.23
March 2013,Kazakhstan,Wheat,Est.,25.61
March 2013,Major Exporters,Wheat,Est.,239.1
March 2013,Major Importers,Wheat,Est.,277.26
March 2013,N. Africa,Wheat,Est.,29.9
March 2013,Pakistan,Wheat,Est.,28.259999999999998
March 2013,Russia,Wheat,Est.,69.98
March 2013,Sel. Mideast,Wheat,Est.,25.26
March 2013,Southeast Asia,Wheat,Est.,3.89
March 2013,Total Foreign,Wheat,Est.,817.04
March 2013,Ukraine,Wheat,Est.,25.66
March 2013,United States,Wheat,Est.,77.88
March 2013,World,Wheat,Est.,894.92
April 2013,Argentina,Coarse Grain,Est.,35.79
April 2013,Australia,Coarse Grain,Est.,13.870000000000001
April 2013,Brazil,Coarse Grain,Est.,86.52
April 2013,Canada,Coarse Grain,Est.,26.540000000000003
April 2013,China,Coarse Grain,Est.,249.24
April 2013,EU-27,Coarse Grain,Est.,163.74
April 2013,FSU-12,Coarse Grain,Est.,84.03999999999999
April 2013,Japan,Coarse Grain,Est.,1.3599999999999999
April 2013,Major Exporters,Coarse Grain,Est.,92.69999999999999
April 2013,Major Importers,Coarse Grain,Est.,264.15
April 2013,Mexico,Coarse Grain,Est.,27.85
April 2013,N. Afr & Mideast,Coarse Grain,Est.,38.650000000000006
April 2013,Russia,Coarse Grain,Est.,34.96
April 2013,Saudi Arabia,Coarse Grain,Est.,2.1
April 2013,South Korea,Coarse Grain,Est.,1.8499999999999999
April 2013,Southeast Asia,Coarse Grain,Est.,28.13
April 2013,Total Foreign,Coarse Grain,Est.,962.78
April 2013,Ukraine,Coarse Grain,Est.,35.44
April 2013,United States,Coarse Grain,Est.,356.02000000000004
April 2013,World,Coarse Grain,Est.,1318.8
April 2013,Argentina,Corn,Est.,25.13
April 2013,Brazil,Corn,Est.,83.28
April 2013,Canada,Corn,Est.,12.639999999999999
April 2013,China,Corn,Est.,242.2
April 2013,Egypt,Corn,Est.,6.77
April 2013,EU-27,Corn,Est.,71.0
April 2013,FSU-12,Corn,Est.,36.019999999999996
April 2013,Japan,Corn,Est.,0.62
April 2013,Major Exporters,Corn,Est.,40.97
April 2013,Major Importers,Corn,Est.,128.44
April 2013,Mexico,Corn,Est.,19.84
April 2013,South Africa,Corn,Est.,15.84
April 2013,South Korea,Corn,Est.,1.6600000000000001
April 2013,Southeast Asia,Corn,Est.,28.080000000000002
April 2013,Total Foreign,Corn,Est.,668.0999999999999
April 2013,Ukraine,Corn,Est.,23.96
April 2013,United States,Corn,Est.,342.59
April 2013,World,Corn,Est.,1010.69
April 2013,Afr. Fr. Zone,Cotton,Est.,3.61
April 2013,Australia,Cotton,Est.,8.08
April 2013,Bangladesh,Cotton,Est.,0.9199999999999999
April 2013,Brazil,Cotton,Est.,16.61
April 2013,Central Asia,Cotton,Est.,9.49
April 2013,China,Cotton,Est.,43.7
April 2013,EU-27,Cotton,Est.,2.1500000000000004
April 2013,India,Cotton,Est.,38.67
April 2013,Indonesia,Cotton,Est.,0.47
April 2013,Major Exporters,Cotton,Est.,82.28
April 2013,Major Importers,Cotton,Est.,68.21000000000001
April 2013,Mexico,Cotton,Est.,1.7799999999999998
April 2013,Pakistan,Cotton,Est.,13.12
April 2013,S. Hemis,Cotton,Est.,28.55
April 2013,Thailand,Cotton,Est.,0.32
April 2013,Total Foreign,Cotton,Est.,155.36
April 2013,Turkey,Cotton,Est.,4.76
April 2013,United States,Cotton,Est.,18.17
April 2013,Vietnam,Cotton,Est.,0.36000000000000004
April 2013,World,Cotton,Est.,173.54
April 2013,Brazil,Rice,Est.,8.69
April 2013,Burma,Rice,Est.,11.33
April 2013,C. Amer & Carib,Rice,Est.,2.11
April 2013,China,Rice,Est.,183.26999999999998
April 2013,Egypt,Rice,Est.,4.37
April 2013,EU-27,Rice,Est.,3.3
April 2013,India,Rice,Est.,128.81
April 2013,Indonesia,Rice,Est.,42.68
April 2013,Japan,Rice,Est.,10.36
April 2013,Major Exporters,Rice,Est.,190.68
April 2013,Major Importers,Rice,Est.,74.3
April 2013,Mexico,Rice,Est.,0.33
April 2013,Nigeria,Rice,Est.,3.1799999999999997
April 2013,Pakistan,Rice,Est.,6.7
April 2013,Philippines,Rice,Est.,13.16
April 2013,Sel. Mideast,Rice,Est.,2.8
April 2013,South Korea,Rice,Est.,5.25
April 2013,Thailand,Rice,Est.,26.080000000000002
April 2013,Total Foreign,Rice,Est.,557.1
April 2013,United States,Rice,Est.,7.38
April 2013,Vietnam,Rice,Est.,29.09
April 2013,World,Rice,Est.,564.49
April 2013,Argentina,Soybean Meal,Est.,30.65
April 2013,Brazil,Soybean Meal,Est.,31.52
April 2013,EU-27,Soybean Meal,Est.,10.08
April 2013,India,Soybean Meal,Est.,7.819999999999999
April 2013,Major Exporters,Soybean Meal,Est.,69.99000000000001
April 2013,Major Importers,Soybean Meal,Est.,15.24
April 2013,Southeast Asia,Soybean Meal,Est.,3.39
April 2013,Total Foreign,Soybean Meal,Est.,150.79
April 2013,United States,Soybean Meal,Est.,37.54
April 2013,World,Soybean Meal,Est.,188.32
April 2013,Argentina,Soybean Oil,Est.,7.14
April 2013,Brazil,Soybean Oil,Est.,7.49
April 2013,China,Soybean Oil,Est.,11.11
April 2013,EU-27,Soybean Oil,Est.,2.49
April 2013,India,Soybean Oil,Est.,1.95
April 2013,Major Exporters,Soybean Oil,Est.,17.11
April 2013,Major Importers,Soybean Oil,Est.,13.77
April 2013,North Africa,Soybean Oil,Est.,0.71
April 2013,Total Foreign,Soybean Oil,Est.,36.0
April 2013,United States,Soybean Oil,Est.,10.049999999999999
April 2013,World,Soybean Oil,Est.,46.050000000000004
April 2013,Argentina,"Oilseed, Soybean",Est.,62.97
April 2013,Brazil,"Oilseed, Soybean",Est.,89.19
April 2013,China,"Oilseed, Soybean",Est.,29.04
April 2013,EU-27,"Oilseed, Soybean",Est.,1.8900000000000001
April 2013,Japan,"Oilseed, Soybean",Est.,0.39
April 2013,Major Exporters,"Oilseed, Soybean",Est.,156.69
April 2013,Major Importers,"Oilseed, Soybean",Est.,33.05
April 2013,Mexico,"Oilseed, Soybean",Est.,0.26
April 2013,Total Foreign,"Oilseed, Soybean",Est.,219.84000000000003
April 2013,United States,"Oilseed, Soybean",Est.,90.03999999999999
April 2013,World,"Oilseed, Soybean",Est.,309.88
April 2013,Argentina,Wheat,Est.,19.61
April 2013,Australia,Wheat,Est.,38.050000000000004
April 2013,Brazil,Wheat,Est.,7.66
April 2013,Canada,Wheat,Est.,32.47
April 2013,China,Wheat,Est.,176.49
April 2013,EU-27,Wheat,Est.,148.98
April 2013,FSU-12,Wheat,Est.,138.84
April 2013,India,Wheat,Est.,102.23
April 2013,Kazakhstan,Wheat,Est.,25.61
April 2013,Major Exporters,Wheat,Est.,239.1
April 2013,Major Importers,Wheat,Est.,277.99
April 2013,N. Africa,Wheat,Est.,30.549999999999997
April 2013,Pakistan,Wheat,Est.,28.259999999999998
April 2013,Russia,Wheat,Est.,69.98
April 2013,Sel. Mideast,Wheat,Est.,25.26
April 2013,Southeast Asia,Wheat,Est.,3.97
April 2013,Total Foreign,Wheat,Est.,817.97
April 2013,Ukraine,Wheat,Est.,25.66
April 2013,United States,Wheat,Est.,77.88
April 2013,World,Wheat,Est.,895.84
May 2013,Argentina,Coarse Grain,Est.,39.08
May 2013,Australia,Coarse Grain,Est.,11.4
May 2013,Brazil,Coarse Grain,Est.,88.28
May 2013,Canada,Coarse Grain,Est.,27.69
May 2013,China,Coarse Grain,Est.,275.02
May 2013,EU-27,Coarse Grain,Est.,158.92000000000002
May 2013,FSU-12,Coarse Grain,Est.,75.34
May 2013,Japan,Coarse Grain,Est.,1.27
May 2013,Major Exporters,Coarse Grain,Est.,182.96
May 2013,Major Importers,Coarse Grain,Est.,263.89
May 2013,Mexico,Coarse Grain,Est.,30.95
May 2013,N. Afr & Mideast,Coarse Grain,Est.,38.65
May 2013,Russia,Coarse Grain,Est.,30.57
May 2013,Saudi Arabia,Coarse Grain,Est.,3.58
May 2013,South Korea,Coarse Grain,Est.,1.76
May 2013,Southeast Asia,Coarse Grain,Est.,28.34
May 2013,Total Foreign,Coarse Grain,Est.,980.02
May 2013,Ukraine,Coarse Grain,Est.,31.950000000000003
May 2013,United States,Coarse Grain,Est.,313.83
May 2013,World,Coarse Grain,Est.,1293.85
May 2013,Argentina,Corn,Est.,27.49
May 2013,Brazil,Corn,Est.,85.21000000000001
May 2013,Canada,Corn,Est.,14.43
May 2013,China,Corn,Est.,267.34000000000003
May 2013,Egypt,Corn,Est.,8.02
May 2013,EU-27,Corn,Est.,63.36
May 2013,FSU-12,Corn,Est.,34.949999999999996
May 2013,Japan,Corn,Est.,0.61
May 2013,Major Exporters,Corn,Est.,128.5
May 2013,Major Importers,Corn,Est.,125.03
May 2013,Mexico,Corn,Est.,22.77
May 2013,South Africa,Corn,Est.,15.799999999999999
May 2013,South Korea,Corn,Est.,1.56
May 2013,Southeast Asia,Corn,Est.,28.27
May 2013,Total Foreign,Corn,Est.,690.39
May 2013,Ukraine,Corn,Est.,21.970000000000002
May 2013,United States,Corn,Est.,298.95
May 2013,World,Corn,Est.,989.34
May 2013,Afr. Fr. Zone,Cotton,Est.,5.47
May 2013,Australia,Cotton,Est.,7.869999999999999
May 2013,Bangladesh,Cotton,Est.,0.9299999999999999
May 2013,Brazil,Cotton,Est.,13.79
May 2013,Central Asia,Cotton,Est.,10.399999999999999
May 2013,China,Cotton,Est.,66.08
May 2013,EU-27,Cotton,Est.,2.19
May 2013,India,Cotton,Est.,35.44
May 2013,Indonesia,Cotton,Est.,0.51
May 2013,Major Exporters,Cotton,Est.,78.15
May 2013,Major Importers,Cotton,Est.,88.75999999999999
May 2013,Mexico,Cotton,Est.,1.8
May 2013,Pakistan,Cotton,Est.,12.14
May 2013,S. Hemis,Cotton,Est.,25.17
May 2013,Thailand,Cotton,Est.,0.26
May 2013,Total Foreign,Cotton,Est.,171.5
May 2013,Turkey,Cotton,Est.,3.84
May 2013,United States,Cotton,Est.,20.67
May 2013,Vietnam,Cotton,Est.,0.36000000000000004
May 2013,World,Cotton,Est.,192.17000000000002
May 2013,Brazil,Rice,Est.,8.7
May 2013,Burma,Rice,Est.,11.1
May 2013,C. Amer & Carib,Rice,Est.,2.05
May 2013,China,Rice,Est.,188.02
May 2013,Egypt,Rice,Est.,5.17
May 2013,EU-27,Rice,Est.,3.33
May 2013,India,Rice,Est.,129.1
May 2013,Indonesia,Rice,Est.,42.59
May 2013,Japan,Rice,Est.,10.51
May 2013,Major Exporters,Rice,Est.,194.85999999999999
May 2013,Major Importers,Rice,Est.,74.56
May 2013,Mexico,Rice,Est.,0.28
May 2013,Nigeria,Rice,Est.,3.49
May 2013,Pakistan,Rice,Est.,6.75
May 2013,Philippines,Rice,Est.,12.86
May 2013,Sel. Mideast,Rice,Est.,2.75
May 2013,South Korea,Rice,Est.,4.74
May 2013,Thailand,Rice,Est.,29.53
May 2013,Total Foreign,Rice,Est.,567.65
May 2013,United States,Rice,Est.,7.63
May 2013,Vietnam,Rice,Est.,29.479999999999997
May 2013,World,Rice,Est.,575.28
May 2013,Argentina,Soybean Meal,Est.,30.919999999999998
May 2013,Brazil,Soybean Meal,Est.,30.42
May 2013,EU-27,Soybean Meal,Est.,9.7
May 2013,India,Soybean Meal,Est.,8.03
May 2013,Major Exporters,Soybean Meal,Est.,69.36
May 2013,Major Importers,Soybean Meal,Est.,14.959999999999999
May 2013,Southeast Asia,Soybean Meal,Est.,3.62
May 2013,Total Foreign,Soybean Meal,Est.,155.09
May 2013,United States,Soybean Meal,Est.,35.61000000000001
May 2013,World,Soybean Meal,Est.,190.69
May 2013,Argentina,Soybean Oil,Est.,7.04
May 2013,Brazil,Soybean Oil,Est.,7.220000000000001
May 2013,China,Soybean Oil,Est.,12.19
May 2013,EU-27,Soybean Oil,Est.,2.3000000000000003
May 2013,India,Soybean Oil,Est.,2.13
May 2013,Major Exporters,Soybean Oil,Est.,16.560000000000002
May 2013,Major Importers,Soybean Oil,Est.,14.83
May 2013,North Africa,Soybean Oil,Est.,0.52
May 2013,Total Foreign,Soybean Oil,Est.,36.9
May 2013,United States,Soybean Oil,Est.,9.9
May 2013,World,Soybean Oil,Est.,46.81
May 2013,Argentina,"Oilseed, Soybean",Est.,69.1
May 2013,Brazil,"Oilseed, Soybean",Est.,96.47
May 2013,China,"Oilseed, Soybean",Est.,28.52
May 2013,EU-27,"Oilseed, Soybean",Est.,1.3
May 2013,Japan,"Oilseed, Soybean",Est.,0.35
May 2013,Major Exporters,"Oilseed, Soybean",Est.,176.95
May 2013,Major Importers,"Oilseed, Soybean",Est.,31.71
May 2013,Mexico,"Oilseed, Soybean",Est.,0.3
May 2013,Paraguay,"Oilseed, Soybean",Est.,8.36
May 2013,Total Foreign,"Oilseed, Soybean",Est.,237.15
May 2013,United States,"Oilseed, Soybean",Est.,86.67
May 2013,World,"Oilseed, Soybean",Est.,323.82
May 2013,Argentina,Wheat,Est.,11.76
May 2013,Australia,Wheat,Est.,29.139999999999997
May 2013,Brazil,Wheat,Est.,6.029999999999999
May 2013,Canada,Wheat,Est.,33.129999999999995
May 2013,China,Wheat,Est.,176.55
May 2013,EU-27,Wheat,Est.,145.62
May 2013,FSU-12,Wheat,Est.,104.33999999999999
May 2013,India,Wheat,Est.,114.83
May 2013,Kazakhstan,Wheat,Est.,16.22
May 2013,Major Exporters,Wheat,Est.,219.66
May 2013,Major Importers,Wheat,Est.,275.44
May 2013,N. Africa,Wheat,Est.,30.97
May 2013,Pakistan,Wheat,Est.,27.560000000000002
May 2013,Russia,Wheat,Est.,48.62
May 2013,Sel. Mideast,Wheat,Est.,23.630000000000003
May 2013,Southeast Asia,Wheat,Est.,4.58
May 2013,Total Foreign,Wheat,Est.,773.14
May 2013,Ukraine,Wheat,Est.,21.12
May 2013,United States,Wheat,Est.,81.97
May 2013,World,Wheat,Est.,855.11
June 2013,Argentina,Coarse Grain,Est.,39.08
June 2013,Australia,Coarse Grain,Est.,11.4
June 2013,Brazil,Coarse Grain,Est.,89.28
June 2013,Canada,Coarse Grain,Est.,27.69
June 2013,China,Coarse Grain,Est.,272.62
June 2013,EU-27,Coarse Grain,Est.,158.92000000000002
June 2013,FSU-12,Coarse Grain,Est.,75.34
June 2013,Japan,Coarse Grain,Est.,1.27
June 2013,Major Exporters,Coarse Grain,Est.,184.04000000000002
June 2013,Major Importers,Coarse Grain,Est.,263.89
June 2013,Mexico,Coarse Grain,Est.,30.95
June 2013,N. Afr & Mideast,Coarse Grain,Est.,38.65
June 2013,Russia,Coarse Grain,Est.,30.57
June 2013,Saudi Arabia,Coarse Grain,Est.,3.58
June 2013,South Korea,Coarse Grain,Est.,1.76
June 2013,Southeast Asia,Coarse Grain,Est.,28.34
June 2013,Total Foreign,Coarse Grain,Est.,978.71
June 2013,Ukraine,Coarse Grain,Est.,31.950000000000003
June 2013,United States,Coarse Grain,Est.,313.83
June 2013,World,Coarse Grain,Est.,1292.5300000000002
June 2013,Argentina,Corn,Est.,27.49
June 2013,Brazil,Corn,Est.,86.21000000000001
June 2013,Canada,Corn,Est.,14.43
June 2013,China,Corn,Est.,264.94
June 2013,Egypt,Corn,Est.,8.02
June 2013,EU-27,Corn,Est.,63.36
June 2013,FSU-12,Corn,Est.,34.949999999999996
June 2013,Japan,Corn,Est.,0.61
June 2013,Major Exporters,Corn,Est.,129.58
June 2013,Major Importers,Corn,Est.,125.03
June 2013,Mexico,Corn,Est.,22.77
June 2013,South Africa,Corn,Est.,15.879999999999999
June 2013,South Korea,Corn,Est.,1.56
June 2013,Southeast Asia,Corn,Est.,28.27
June 2013,Total Foreign,Corn,Est.,689.0699999999999
June 2013,Ukraine,Corn,Est.,21.970000000000002
June 2013,United States,Corn,Est.,298.95
June 2013,World,Corn,Est.,988.02
June 2013,Afr. Fr. Zone,Cotton,Est.,5.449999999999999
June 2013,Australia,Cotton,Est.,7.869999999999999
June 2013,Bangladesh,Cotton,Est.,0.9299999999999999
June 2013,Brazil,Cotton,Est.,13.79
June 2013,Central Asia,Cotton,Est.,10.39
June 2013,China,Cotton,Est.,66.08
June 2013,EU-27,Cotton,Est.,2.19
June 2013,India,Cotton,Est.,35.44
June 2013,Indonesia,Cotton,Est.,0.51
June 2013,Major Exporters,Cotton,Est.,78.17
June 2013,Major Importers,Cotton,Est.,88.75999999999999
June 2013,Mexico,Cotton,Est.,1.8
June 2013,Pakistan,Cotton,Est.,12.14
June 2013,S. Hemis,Cotton,Est.,25.22
June 2013,Thailand,Cotton,Est.,0.26
June 2013,Total Foreign,Cotton,Est.,171.53
June 2013,Turkey,Cotton,Est.,3.84
June 2013,United States,Cotton,Est.,20.67
June 2013,Vietnam,Cotton,Est.,0.36000000000000004
June 2013,World,Cotton,Est.,192.19
June 2013,Brazil,Rice,Est.,8.7
June 2013,Burma,Rice,Est.,11.1
June 2013,C. Amer & Carib,Rice,Est.,2.05
June 2013,China,Rice,Est.,188.02
June 2013,Egypt,Rice,Est.,5.17
June 2013,EU-27,Rice,Est.,3.33
June 2013,India,Rice,Est.,129.1
June 2013,Indonesia,Rice,Est.,42.59
June 2013,Japan,Rice,Est.,10.51
June 2013,Major Exporters,Rice,Est.,194.85999999999999
June 2013,Major Importers,Rice,Est.,74.41
June 2013,Mexico,Rice,Est.,0.28
June 2013,Nigeria,Rice,Est.,3.49
June 2013,Pakistan,Rice,Est.,6.75
June 2013,Philippines,Rice,Est.,12.86
June 2013,Sel. Mideast,Rice,Est.,2.6
June 2013,South Korea,Rice,Est.,4.74
June 2013,Thailand,Rice,Est.,29.53
June 2013,Total Foreign,Rice,Est.,567.4
June 2013,United States,Rice,Est.,7.63
June 2013,Vietnam,Rice,Est.,29.479999999999997
June 2013,World,Rice,Est.,575.03
June 2013,Argentina,Soybean Meal,Est.,30.43
June 2013,Brazil,Soybean Meal,Est.,30.42
June 2013,EU-27,Soybean Meal,Est.,9.7
June 2013,India,Soybean Meal,Est.,8.03
June 2013,Major Exporters,Soybean Meal,Est.,68.87
June 2013,Major Importers,Soybean Meal,Est.,15.11
June 2013,Southeast Asia,Soybean Meal,Est.,3.77
June 2013,Total Foreign,Soybean Meal,Est.,154.85999999999999
June 2013,United States,Soybean Meal,Est.,36.06
June 2013,World,Soybean Meal,Est.,190.92000000000002
June 2013,Argentina,Soybean Oil,Est.,6.97
June 2013,Brazil,Soybean Oil,Est.,7.220000000000001
June 2013,China,Soybean Oil,Est.,12.19
June 2013,EU-27,Soybean Oil,Est.,2.3000000000000003
June 2013,India,Soybean Oil,Est.,2.13
June 2013,Major Exporters,Soybean Oil,Est.,16.490000000000002
June 2013,Major Importers,Soybean Oil,Est.,14.83
June 2013,North Africa,Soybean Oil,Est.,0.51
June 2013,Total Foreign,Soybean Oil,Est.,36.919999999999995
June 2013,United States,Soybean Oil,Est.,10.040000000000001
June 2013,World,Soybean Oil,Est.,46.95
June 2013,Argentina,"Oilseed, Soybean",Est.,69.1
June 2013,Brazil,"Oilseed, Soybean",Est.,94.97
June 2013,China,"Oilseed, Soybean",Est.,28.52
June 2013,EU-27,"Oilseed, Soybean",Est.,1.3
June 2013,Japan,"Oilseed, Soybean",Est.,0.35
June 2013,Major Exporters,"Oilseed, Soybean",Est.,175.45
June 2013,Major Importers,"Oilseed, Soybean",Est.,31.78
June 2013,Mexico,"Oilseed, Soybean",Est.,0.38
June 2013,Paraguay,"Oilseed, Soybean",Est.,8.36
June 2013,Total Foreign,"Oilseed, Soybean",Est.,235.73000000000002
June 2013,United States,"Oilseed, Soybean",Est.,86.67
June 2013,World,"Oilseed, Soybean",Est.,322.40000000000003
June 2013,Argentina,Wheat,Est.,11.76
June 2013,Australia,Wheat,Est.,29.139999999999997
June 2013,Brazil,Wheat,Est.,6.029999999999999
June 2013,Canada,Wheat,Est.,33.129999999999995
June 2013,China,Wheat,Est.,176.55
June 2013,EU-27,Wheat,Est.,145.62
June 2013,FSU-12,Wheat,Est.,104.33999999999999
June 2013,India,Wheat,Est.,114.83
June 2013,Kazakhstan,Wheat,Est.,16.22
June 2013,Major Exporters,Wheat,Est.,219.66
June 2013,Major Importers,Wheat,Est.,275.44
June 2013,N. Africa,Wheat,Est.,30.97
June 2013,Pakistan,Wheat,Est.,27.560000000000002
June 2013,Russia,Wheat,Est.,48.62
June 2013,Sel. Mideast,Wheat,Est.,23.630000000000003
