ReportDate,Region,Commodity,ProjEstFlag,total_supply
January 2013,Burma,Rice,Proj.,11.18
January 2013,C. Amer & Carib,Rice,Proj.,2.08
January 2013,China,Rice,Proj.,188.02
January 2013,Egypt,Rice,Proj.,5.4
January 2013,EU-27,Rice,Proj.,3.06
January 2013,India,Rice,Proj.,124.1
January 2013,Indonesia,Rice,Proj.,41.73
January 2013,Japan,Rice,Proj.,10.48
January 2013,Major Exporters,Rice,Proj.,191.25
January 2013,Major Importers,Rice,Proj.,73.86
January 2013,Mexico,Rice,Proj.,0.26
January 2013,Nigeria,Rice,Proj.,4.03
January 2013,Pakistan,Rice,Proj.,7.8
January 2013,Philippines,Rice,Proj.,12.8
January 2013,Sel. Mideast,Rice,Proj.,2.77
January 2013,South Korea,Rice,Proj.,4.6499999999999995
January 2013,Thailand,Rice,Proj.,29.880000000000003
January 2013,Total Foreign,Rice,Proj.,563.4
January 2013,United States,Rice,Proj.,7.66
January 2013,Vietnam,Rice,Proj.,29.48
January 2013,World,Rice,Proj.,571.05
January 2013,Argentina,Soybean Meal,Proj.,33.59
January 2013,Brazil,Soybean Meal,Proj.,31.470000000000002
January 2013,EU-27,Soybean Meal,Proj.,9.469999999999999
January 2013,India,Soybean Meal,Proj.,8.03
January 2013,Major Exporters,Soybean Meal,Proj.,73.08999999999999
January 2013,Major Importers,Soybean Meal,Proj.,14.88
January 2013,Southeast Asia,Soybean Meal,Proj.,3.7700000000000005
January 2013,Total Foreign,Soybean Meal,Proj.,158.45000000000002
January 2013,United States,Soybean Meal,Proj.,34.92
January 2013,World,Soybean Meal,Proj.,193.38
January 2013,Argentina,Soybean Oil,Proj.,7.58
January 2013,Brazil,Soybean Oil,Proj.,7.48
January 2013,China,Soybean Oil,Proj.,12.37
January 2013,EU-27,Soybean Oil,Proj.,2.27
January 2013,India,Soybean Oil,Proj.,2.14
January 2013,Major Exporters,Soybean Oil,Proj.,17.330000000000002
January 2013,Major Importers,Soybean Oil,Proj.,15.06
January 2013,North Africa,Soybean Oil,Proj.,0.56
January 2013,Total Foreign,Soybean Oil,Proj.,37.61
January 2013,United States,Soybean Oil,Proj.,9.63
January 2013,World,Soybean Oil,Proj.,47.24
January 2013,Argentina,"Oilseed, Soybean",Proj.,72.1
January 2013,Brazil,"Oilseed, Soybean",Proj.,95.47
January 2013,China,"Oilseed, Soybean",Proj.,28.52
January 2013,EU-27,"Oilseed, Soybean",Proj.,1.5
January 2013,Japan,"Oilseed, Soybean",Proj.,0.37
January 2013,Major Exporters,"Oilseed, Soybean",Proj.,175.32999999999998
January 2013,Major Importers,"Oilseed, Soybean",Proj.,32.269999999999996
January 2013,Mexico,"Oilseed, Soybean",Proj.,0.27
January 2013,Total Foreign,"Oilseed, Soybean",Proj.,237.86
January 2013,United States,"Oilseed, Soybean",Proj.,86.67
January 2013,World,"Oilseed, Soybean",Proj.,324.51000000000005
January 2013,Argentina,Wheat,Proj.,11.76
January 2013,Australia,Wheat,Proj.,28.98
January 2013,Brazil,Wheat,Proj.,6.529999999999999
January 2013,Canada,Wheat,Proj.,33.08
January 2013,China,Wheat,Proj.,176.55
January 2013,EU-27,Wheat,Proj.,144.0
January 2013,FSU-12,Wheat,Proj.,104.61999999999999
January 2013,India,Wheat,Proj.,113.85000000000001
January 2013,Kazakhstan,Wheat,Proj.,16.88
January 2013,Major Exporters,Wheat,Proj.,217.82
January 2013,Major Importers,Wheat,Proj.,274.35
January 2013,N. Africa,Wheat,Proj.,29.89
January 2013,Pakistan,Wheat,Proj.,27.560000000000002
January 2013,Russia,Wheat,Proj.,48.6
January 2013,Sel. Mideast,Wheat,Proj.,23.83
January 2013,Southeast Asia,Wheat,Proj.,4.14
January 2013,Total Foreign,Wheat,Proj.,768.1299999999999
January 2013,Ukraine,Wheat,Proj.,20.66
January 2013,United States,Wheat,Proj.,81.97
January 2013,World,Wheat,Proj.,850.0899999999999
February 2013,Argentina,Coarse Grain,Proj.,39.519999999999996
February 2013,Australia,Coarse Grain,Proj.,11.879999999999999
February 2013,Brazil,Coarse Grain,Proj.,85.88
February 2013,Canada,Coarse Grain,Proj.,27.73
February 2013,China,Coarse Grain,Proj.,275.49
February 2013,EU-27,Coarse Grain,Proj.,155.15
February 2013,FSU-12,Coarse Grain,Proj.,74.96
February 2013,Japan,Coarse Grain,Proj.,1.27
February 2013,Major Exporters,Coarse Grain,Proj.,96.37
February 2013,Major Importers,Coarse Grain,Proj.,261.09000000000003
February 2013,Mexico,Coarse Grain,Proj.,30.85
February 2013,N. Afr & Mideast,Coarse Grain,Proj.,38.97
February 2013,Russia,Coarse Grain,Proj.,30.36
February 2013,Saudi Arabia,Coarse Grain,Proj.,3.87
February 2013,South Korea,Coarse Grain,Proj.,1.76
February 2013,Southeast Asia,Coarse Grain,Proj.,28.72
February 2013,Total Foreign,Coarse Grain,Proj.,974.71
February 2013,Ukraine,Coarse Grain,Proj.,31.75
February 2013,United States,Coarse Grain,Proj.,313.83
February 2013,World,Coarse Grain,Proj.,1288.5500000000002
February 2013,Argentina,Corn,Proj.,27.94
February 2013,Brazil,Corn,Proj.,82.08
February 2013,Canada,Corn,Proj.,14.41
February 2013,China,Corn,Proj.,267.34000000000003
February 2013,Egypt,Corn,Proj.,8.02
February 2013,EU-27,Corn,Proj.,61.370000000000005
February 2013,FSU-12,Corn,Proj.,34.73
February 2013,Japan,Corn,Proj.,0.61
February 2013,Major Exporters,Corn,Proj.,44.5
February 2013,Major Importers,Corn,Proj.,123.49000000000001
February 2013,Mexico,Corn,Proj.,22.77
February 2013,South Africa,Corn,Proj.,16.56
February 2013,South Korea,Corn,Proj.,1.56
February 2013,Southeast Asia,Corn,Proj.,28.669999999999998
February 2013,Total Foreign,Corn,Proj.,686.43
February 2013,Ukraine,Corn,Proj.,21.970000000000002
February 2013,United States,Corn,Proj.,298.95
February 2013,World,Corn,Proj.,985.39
February 2013,Afr. Fr. Zone,Cotton,Proj.,5.23
February 2013,Australia,Cotton,Proj.,7.77
February 2013,Bangladesh,Cotton,Proj.,0.95
February 2013,Brazil,Cotton,Proj.,14.49
February 2013,Central Asia,Cotton,Proj.,10.18
February 2013,China,Cotton,Proj.,64.18
February 2013,EU-27,Cotton,Proj.,2.09
February 2013,India,Cotton,Proj.,33.24
February 2013,Indonesia,Cotton,Proj.,0.51
February 2013,Major Exporters,Cotton,Proj.,76.03999999999999
February 2013,Major Importers,Cotton,Proj.,86.91
February 2013,Mexico,Cotton,Proj.,1.65
February 2013,Pakistan,Cotton,Proj.,12.41
February 2013,S. Hemis,Cotton,Proj.,25.75
February 2013,Thailand,Cotton,Proj.,0.26
February 2013,Total Foreign,Cotton,Proj.,167.62
February 2013,Turkey,Cotton,Proj.,3.84
February 2013,United States,Cotton,Proj.,20.360000000000003
February 2013,Vietnam,Cotton,Proj.,0.36000000000000004
February 2013,World,Cotton,Proj.,187.98000000000002
February 2013,Brazil,Rice,Proj.,8.55
February 2013,Burma,Rice,Proj.,11.18
February 2013,C. Amer & Carib,Rice,Proj.,2.04
February 2013,China,Rice,Proj.,188.02
February 2013,Egypt,Rice,Proj.,5.19
February 2013,EU-27,Rice,Proj.,3.06
February 2013,India,Rice,Proj.,124.1
February 2013,Indonesia,Rice,Proj.,41.989999999999995
February 2013,Japan,Rice,Proj.,10.5
February 2013,Major Exporters,Rice,Proj.,191.19
February 2013,Major Importers,Rice,Proj.,74.11
February 2013,Mexico,Rice,Proj.,0.28
February 2013,Nigeria,Rice,Proj.,4.03
February 2013,Pakistan,Rice,Proj.,7.8
February 2013,Philippines,Rice,Proj.,12.8
February 2013,Sel. Mideast,Rice,Proj.,2.76
February 2013,South Korea,Rice,Proj.,4.67
February 2013,Thailand,Rice,Proj.,29.83
February 2013,Total Foreign,Rice,Proj.,563.6
February 2013,United States,Rice,Proj.,7.66
February 2013,Vietnam,Rice,Proj.,29.46
February 2013,World,Rice,Proj.,571.27
February 2013,Argentina,Soybean Meal,Proj.,32.89
February 2013,Brazil,Soybean Meal,Proj.,31.470000000000002
February 2013,EU-27,Soybean Meal,Proj.,9.59
February 2013,India,Soybean Meal,Proj.,8.03
February 2013,Major Exporters,Soybean Meal,Proj.,72.39
February 2013,Major Importers,Soybean Meal,Proj.,15.1
February 2013,Southeast Asia,Soybean Meal,Proj.,3.87
February 2013,Total Foreign,Soybean Meal,Proj.,158.02
February 2013,United States,Soybean Meal,Proj.,35.150000000000006
February 2013,World,Soybean Meal,Proj.,193.17000000000002
February 2013,Argentina,Soybean Oil,Proj.,7.4
February 2013,Brazil,Soybean Oil,Proj.,7.48
February 2013,China,Soybean Oil,Proj.,12.37
February 2013,EU-27,Soybean Oil,Proj.,2.3000000000000003
February 2013,India,Soybean Oil,Proj.,2.14
February 2013,Major Exporters,Soybean Oil,Proj.,17.18
February 2013,Major Importers,Soybean Oil,Proj.,15.06
February 2013,North Africa,Soybean Oil,Proj.,0.55
February 2013,Total Foreign,Soybean Oil,Proj.,37.459999999999994
February 2013,United States,Soybean Oil,Proj.,9.76
February 2013,World,Soybean Oil,Proj.,47.22
February 2013,Argentina,"Oilseed, Soybean",Proj.,71.1
February 2013,Brazil,"Oilseed, Soybean",Proj.,96.47
February 2013,China,"Oilseed, Soybean",Proj.,28.52
February 2013,EU-27,"Oilseed, Soybean",Proj.,1.65
February 2013,Japan,"Oilseed, Soybean",Proj.,0.37
February 2013,Major Exporters,"Oilseed, Soybean",Proj.,175.32999999999998
February 2013,Major Importers,"Oilseed, Soybean",Proj.,32.42
February 2013,Mexico,"Oilseed, Soybean",Proj.,0.27
February 2013,Total Foreign,"Oilseed, Soybean",Proj.,238.07999999999998
February 2013,United States,"Oilseed, Soybean",Proj.,86.67
February 2013,World,"Oilseed, Soybean",Proj.,324.75
February 2013,Argentina,Wheat,Proj.,11.76
February 2013,Australia,Wheat,Proj.,28.98
February 2013,Brazil,Wheat,Proj.,6.029999999999999
February 2013,Canada,Wheat,Proj.,33.08
February 2013,China,Wheat,Proj.,176.55
February 2013,EU-27,Wheat,Proj.,144.0
February 2013,FSU-12,Wheat,Proj.,104.58
February 2013,India,Wheat,Proj.,113.85000000000001
February 2013,Kazakhstan,Wheat,Proj.,16.22
February 2013,Major Exporters,Wheat,Proj.,217.82
February 2013,Major Importers,Wheat,Proj.,273.93
February 2013,N. Africa,Wheat,Proj.,29.89
February 2013,Pakistan,Wheat,Proj.,27.560000000000002
February 2013,Russia,Wheat,Proj.,48.6
February 2013,Sel. Mideast,Wheat,Proj.,23.93
February 2013,Southeast Asia,Wheat,Proj.,4.14
February 2013,Total Foreign,Wheat,Proj.,768.19
February 2013,Ukraine,Wheat,Proj.,21.12
February 2013,United States,Wheat,Proj.,81.97
February 2013,World,Wheat,Proj.,850.15
March 2013,Argentina,Coarse Grain,Proj.,39.019999999999996
March 2013,Australia,Coarse Grain,Proj.,11.33
March 2013,Brazil,Coarse Grain,Proj.,85.58
March 2013,Canada,Coarse Grain,Proj.,27.73
March 2013,China,Coarse Grain,Proj.,275.49
March 2013,EU-27,Coarse Grain,Proj.,155.15
March 2013,FSU-12,Coarse Grain,Proj.,75.0
March 2013,Japan,Coarse Grain,Proj.,1.27
March 2013,Major Exporters,Coarse Grain,Proj.,95.11
March 2013,Major Importers,Coarse Grain,Proj.,260.77
March 2013,Mexico,Coarse Grain,Proj.,30.85
March 2013,N. Afr & Mideast,Coarse Grain,Proj.,38.93
March 2013,Russia,Coarse Grain,Proj.,30.36
March 2013,Saudi Arabia,Coarse Grain,Proj.,3.58
March 2013,South Korea,Coarse Grain,Proj.,1.76
March 2013,Southeast Asia,Coarse Grain,Proj.,28.73
March 2013,Total Foreign,Coarse Grain,Proj.,973.73
March 2013,Ukraine,Coarse Grain,Proj.,31.75
March 2013,United States,Coarse Grain,Proj.,313.83
March 2013,World,Coarse Grain,Proj.,1287.5600000000002
March 2013,Argentina,Corn,Proj.,27.44
March 2013,Brazil,Corn,Proj.,81.78
March 2013,Canada,Corn,Proj.,14.41
March 2013,China,Corn,Proj.,267.34000000000003
March 2013,Egypt,Corn,Proj.,8.02
March 2013,EU-27,Corn,Proj.,61.370000000000005
March 2013,FSU-12,Corn,Proj.,34.74
March 2013,Japan,Corn,Proj.,0.61
March 2013,Major Exporters,Corn,Proj.,43.79
March 2013,Major Importers,Corn,Proj.,123.5
March 2013,Mexico,Corn,Proj.,22.77
March 2013,South Africa,Corn,Proj.,16.35
March 2013,South Korea,Corn,Proj.,1.56
March 2013,Southeast Asia,Corn,Proj.,28.68
March 2013,Total Foreign,Corn,Proj.,686.28
March 2013,Ukraine,Corn,Proj.,21.970000000000002
March 2013,United States,Corn,Proj.,298.95
March 2013,World,Corn,Proj.,985.23
March 2013,Afr. Fr. Zone,Cotton,Proj.,5.279999999999999
March 2013,Australia,Cotton,Proj.,7.77
March 2013,Bangladesh,Cotton,Proj.,0.9
March 2013,Brazil,Cotton,Proj.,14.29
March 2013,Central Asia,Cotton,Proj.,10.45
March 2013,China,Cotton,Proj.,65.18
March 2013,EU-27,Cotton,Proj.,2.09
March 2013,India,Cotton,Proj.,33.24
March 2013,Indonesia,Cotton,Proj.,0.51
March 2013,Major Exporters,Cotton,Proj.,76.15
March 2013,Major Importers,Cotton,Proj.,87.67
March 2013,Mexico,Cotton,Proj.,1.76
March 2013,Pakistan,Cotton,Proj.,12.110000000000001
March 2013,S. Hemis,Cotton,Proj.,25.54
March 2013,Thailand,Cotton,Proj.,0.26
March 2013,Total Foreign,Cotton,Proj.,168.49
March 2013,Turkey,Cotton,Proj.,3.84
March 2013,United States,Cotton,Proj.,20.360000000000003
March 2013,Vietnam,Cotton,Proj.,0.36000000000000004
March 2013,World,Cotton,Proj.,188.85000000000002
March 2013,Brazil,Rice,Proj.,8.55
March 2013,Burma,Rice,Proj.,11.18
March 2013,C. Amer & Carib,Rice,Proj.,2.04
March 2013,China,Rice,Proj.,188.02
March 2013,Egypt,Rice,Proj.,5.19
March 2013,EU-27,Rice,Proj.,3.06
March 2013,India,Rice,Proj.,126.1
March 2013,Indonesia,Rice,Proj.,41.989999999999995
March 2013,Japan,Rice,Proj.,10.5
March 2013,Major Exporters,Rice,Proj.,193.19
March 2013,Major Importers,Rice,Proj.,74.11
March 2013,Mexico,Rice,Proj.,0.28
March 2013,Nigeria,Rice,Proj.,4.03
March 2013,Pakistan,Rice,Proj.,7.8
March 2013,Philippines,Rice,Proj.,12.8
March 2013,Sel. Mideast,Rice,Proj.,2.76
March 2013,South Korea,Rice,Proj.,4.67
March 2013,Thailand,Rice,Proj.,29.83
March 2013,Total Foreign,Rice,Proj.,565.9000000000001
March 2013,United States,Rice,Proj.,7.66
March 2013,Vietnam,Rice,Proj.,29.46
March 2013,World,Rice,Proj.,573.55
March 2013,Argentina,Soybean Meal,Proj.,31.86
March 2013,Brazil,Soybean Meal,Proj.,31.470000000000002
March 2013,EU-27,Soybean Meal,Proj.,9.59
March 2013,India,Soybean Meal,Proj.,8.03
March 2013,Major Exporters,Soybean Meal,Proj.,71.35000000000001
March 2013,Major Importers,Soybean Meal,Proj.,15.1
March 2013,Southeast Asia,Soybean Meal,Proj.,3.87
March 2013,Total Foreign,Soybean Meal,Proj.,156.93
March 2013,United States,Soybean Meal,Proj.,35.150000000000006
March 2013,World,Soybean Meal,Proj.,192.07999999999998
March 2013,Argentina,Soybean Oil,Proj.,7.15
March 2013,Brazil,Soybean Oil,Proj.,7.48
March 2013,China,Soybean Oil,Proj.,12.37
March 2013,EU-27,Soybean Oil,Proj.,2.3000000000000003
March 2013,India,Soybean Oil,Proj.,2.14
March 2013,Major Exporters,Soybean Oil,Proj.,16.93
March 2013,Major Importers,Soybean Oil,Proj.,15.06
March 2013,North Africa,Soybean Oil,Proj.,0.55
March 2013,Total Foreign,Soybean Oil,Proj.,37.230000000000004
March 2013,United States,Soybean Oil,Proj.,9.76
March 2013,World,Soybean Oil,Proj.,46.99
March 2013,Argentina,"Oilseed, Soybean",Proj.,69.6
March 2013,Brazil,"Oilseed, Soybean",Proj.,96.47
March 2013,China,"Oilseed, Soybean",Proj.,28.52
March 2013,EU-27,"Oilseed, Soybean",Proj.,1.65
March 2013,Japan,"Oilseed, Soybean",Proj.,0.37
March 2013,Major Exporters,"Oilseed, Soybean",Proj.,173.82999999999998
March 2013,Major Importers,"Oilseed, Soybean",Proj.,32.42
March 2013,Mexico,"Oilseed, Soybean",Proj.,0.27
March 2013,Total Foreign,"Oilseed, Soybean",Proj.,236.57999999999998
March 2013,United States,"Oilseed, Soybean",Proj.,86.67
March 2013,World,"Oilseed, Soybean",Proj.,323.25
March 2013,Argentina,Wheat,Proj.,11.76
March 2013,Australia,Wheat,Proj.,28.98
March 2013,Brazil,Wheat,Proj.,6.029999999999999
March 2013,Canada,Wheat,Proj.,33.08
March 2013,China,Wheat,Proj.,176.55
March 2013,EU-27,Wheat,Proj.,144.52
March 2013,FSU-12,Wheat,Proj.,104.6
March 2013,India,Wheat,Proj.,114.83
March 2013,Kazakhstan,Wheat,Proj.,16.22
March 2013,Major Exporters,Wheat,Proj.,218.33999999999997
March 2013,Major Importers,Wheat,Proj.,273.93
March 2013,N. Africa,Wheat,Proj.,29.89
March 2013,Pakistan,Wheat,Proj.,27.560000000000002
March 2013,Russia,Wheat,Proj.,48.62
March 2013,Sel. Mideast,Wheat,Proj.,23.93
March 2013,Southeast Asia,Wheat,Proj.,4.14
March 2013,Total Foreign,Wheat,Proj.,769.98
March 2013,Ukraine,Wheat,Proj.,21.12
March 2013,United States,Wheat,Proj.,81.97
March 2013,World,Wheat,Proj.,851.95
April 2013,Argentina,Coarse Grain,Proj.,39.08
April 2013,Australia,Coarse Grain,Proj.,11.33
April 2013,Brazil,Coarse Grain,Proj.,87.02
April 2013,Canada,Coarse Grain,Proj.,27.73
April 2013,China,Coarse Grain,Proj.,274.69
April 2013,EU-27,Coarse Grain,Proj.,156.55
April 2013,FSU-12,Coarse Grain,Proj.,75.2
April 2013,Japan,Coarse Grain,Proj.,1.27
April 2013,Major Exporters,Coarse Grain,Proj.,94.96000000000001
April 2013,Major Importers,Coarse Grain,Proj.,261.67
April 2013,Mexico,Coarse Grain,Proj.,30.95
April 2013,N. Afr & Mideast,Coarse Grain,Proj.,38.83
April 2013,Russia,Coarse Grain,Proj.,30.57
April 2013,Saudi Arabia,Coarse Grain,Proj.,3.58
April 2013,South Korea,Coarse Grain,Proj.,1.76
April 2013,Southeast Asia,Coarse Grain,Proj.,28.23
April 2013,Total Foreign,Coarse Grain,Proj.,975.35
April 2013,Ukraine,Coarse Grain,Proj.,31.75
April 2013,United States,Coarse Grain,Proj.,313.83
April 2013,World,Coarse Grain,Proj.,1289.18
April 2013,Argentina,Corn,Proj.,27.49
April 2013,Brazil,Corn,Proj.,83.21000000000001
April 2013,Canada,Corn,Proj.,14.41
April 2013,China,Corn,Proj.,267.34000000000003
April 2013,Egypt,Corn,Proj.,8.02
April 2013,EU-27,Corn,Proj.,62.77
April 2013,FSU-12,Corn,Proj.,34.96
April 2013,Japan,Corn,Proj.,0.61
April 2013,Major Exporters,Corn,Proj.,43.64
April 2013,Major Importers,Corn,Proj.,124.41
April 2013,Mexico,Corn,Proj.,22.77
April 2013,South Africa,Corn,Proj.,16.15
April 2013,South Korea,Corn,Proj.,1.56
April 2013,Southeast Asia,Corn,Proj.,28.18
April 2013,Total Foreign,Corn,Proj.,688.85
April 2013,Ukraine,Corn,Proj.,21.970000000000002
April 2013,United States,Corn,Proj.,298.95
April 2013,World,Corn,Proj.,987.8
April 2013,Afr. Fr. Zone,Cotton,Proj.,5.279999999999999
April 2013,Australia,Cotton,Proj.,7.78
April 2013,Bangladesh,Cotton,Proj.,0.9
April 2013,Brazil,Cotton,Proj.,13.79
April 2013,Central Asia,Cotton,Proj.,10.45
April 2013,China,Cotton,Proj.,65.18
April 2013,EU-27,Cotton,Proj.,2.19
April 2013,India,Cotton,Proj.,34.44
April 2013,Indonesia,Cotton,Proj.,0.51
April 2013,Major Exporters,Cotton,Proj.,76.82
April 2013,Major Importers,Cotton,Proj.,87.75
April 2013,Mexico,Cotton,Proj.,1.76
April 2013,Pakistan,Cotton,Proj.,12.100000000000001
April 2013,S. Hemis,Cotton,Proj.,25.0
April 2013,Thailand,Cotton,Proj.,0.26
April 2013,Total Foreign,Cotton,Proj.,169.22
April 2013,Turkey,Cotton,Proj.,3.84
April 2013,United States,Cotton,Proj.,20.64
April 2013,Vietnam,Cotton,Proj.,0.36000000000000004
April 2013,World,Cotton,Proj.,189.86
April 2013,Brazil,Rice,Proj.,8.7
April 2013,Burma,Rice,Proj.,11.18
April 2013,C. Amer & Carib,Rice,Proj.,2.04
April 2013,China,Rice,Proj.,188.02
April 2013,Egypt,Rice,Proj.,5.19
April 2013,EU-27,Rice,Proj.,3.1500000000000004
April 2013,India,Rice,Proj.,126.1
April 2013,Indonesia,Rice,Proj.,42.59
April 2013,Japan,Rice,Proj.,10.51
April 2013,Major Exporters,Rice,Proj.,191.85999999999999
April 2013,Major Importers,Rice,Proj.,75.28999999999999
April 2013,Mexico,Rice,Proj.,0.28
April 2013,Nigeria,Rice,Proj.,4.03
April 2013,Pakistan,Rice,Proj.,6.75
April 2013,Philippines,Rice,Proj.,13.16
April 2013,Sel. Mideast,Rice,Proj.,2.75
April 2013,South Korea,Rice,Proj.,4.74
April 2013,Thailand,Rice,Proj.,29.53
April 2013,Total Foreign,Rice,Proj.,565.46
April 2013,United States,Rice,Proj.,7.63
April 2013,Vietnam,Rice,Proj.,29.479999999999997
April 2013,World,Rice,Proj.,573.1
April 2013,Argentina,Soybean Meal,Proj.,31.24
April 2013,Brazil,Soybean Meal,Proj.,30.42
April 2013,EU-27,Soybean Meal,Proj.,9.7
April 2013,India,Soybean Meal,Proj.,8.03
April 2013,Major Exporters,Soybean Meal,Proj.,69.68
April 2013,Major Importers,Soybean Meal,Proj.,14.959999999999999
April 2013,Southeast Asia,Soybean Meal,Proj.,3.62
April 2013,Total Foreign,Soybean Meal,Proj.,156.2
April 2013,United States,Soybean Meal,Proj.,35.56
April 2013,World,Soybean Meal,Proj.,191.76
April 2013,Argentina,Soybean Oil,Proj.,7.0
April 2013,Brazil,Soybean Oil,Proj.,7.220000000000001
April 2013,China,Soybean Oil,Proj.,12.37
April 2013,EU-27,Soybean Oil,Proj.,2.3000000000000003
April 2013,India,Soybean Oil,Proj.,2.13
April 2013,Major Exporters,Soybean Oil,Proj.,16.53
April 2013,Major Importers,Soybean Oil,Proj.,15.01
April 2013,North Africa,Soybean Oil,Proj.,0.52
April 2013,Total Foreign,Soybean Oil,Proj.,37.07
April 2013,United States,Soybean Oil,Proj.,9.860000000000001
April 2013,World,Soybean Oil,Proj.,46.93000000000001
